boundary_scope,primary_biome,metric,t0,t1,diagnostic_interval,stage,cells,biome_cells,cell_fraction
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,1995,2000,0,positive_moderate,164,14213,0.011538732146626329
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,1995,2000,0,zero,119,14213,0.0083726166185886155
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2000,2005,0,low_support,1257,14213,0.088440160416520086
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2000,2005,0,not_applicable,11918,14213,0.83852810807007672
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2000,2005,0,positive_high,89,14213,0.0062618729332301415
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2000,2005,0,positive_low,543,14213,0.03820446070498839
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2000,2005,0,positive_moderate,248,14213,0.017448814465630055
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2000,2005,0,zero,158,14213,0.011116583409554633
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2005,2010,0,low_support,1511,14213,0.10631112361922183
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2005,2010,0,not_applicable,11910,14213,0.83796524308731446
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2005,2010,0,positive_high,81,14213,0.0056990079504678813
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2005,2010,0,positive_low,373,14213,0.026243579821290369
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2005,2010,0,positive_moderate,227,14213,0.015971293885879125
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2005,2010,0,zero,111,14213,0.0078097516358263562
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2010,2015,0,low_support,1890,14213,0.1329768521775839
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2010,2015,0,not_applicable,11149,14213,0.78442271160205446
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2010,2015,0,positive_high,50,14213,0.0035179061422641244
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2010,2015,0,positive_low,606,14213,0.042637022444241189
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2010,2015,0,positive_moderate,334,14213,0.02349961303032435
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2010,2015,0,zero,184,14213,0.012945894603531977
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2015,2020,0,low_support,2155,14213,0.15162175473158376
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2015,2020,0,not_applicable,10846,14213,0.76310420037993387
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2015,2020,0,positive_high,42,14213,0.0029550411595018647
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2015,2020,0,positive_low,701,14213,0.049321044114543022
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2015,2020,0,positive_moderate,306,14213,0.021529585590656441
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2015,2020,0,zero,163,14213,0.011468374023781045
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2020,2025,1,low_support,2165,14213,0.15232533596003658
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2020,2025,1,not_applicable,10801,14213,0.75993808485189618
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2020,2025,1,positive_high,46,14213,0.0032364736508829943
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2020,2025,1,positive_low,728,14213,0.051220713431365653
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2020,2025,1,positive_moderate,196,14213,0.013790192077675368
primary_assignment,Amazon,nat_tmp_pas_any_share_endpoint,2020,2025,1,zero,277,14213,0.01948920002814325
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,1985,1990,0,positive_high,14,14213,0.00098501371983395489
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,1985,1990,0,positive_low,247,14213,0.017378456342784773
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,1985,1990,0,positive_moderate,132,14213,0.0092872722155772879
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,1985,1990,0,zero,13820,14213,0.97234925772180403
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,1990,1995,0,positive_high,33,14213,0.002321818053894322
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,1990,1995,0,positive_low,316,14213,0.022233166819109265
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,1990,1995,0,positive_moderate,218,14213,0.015338070780271582
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,1990,1995,0,zero,13646,14213,0.96010694434672483
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,1995,2000,0,positive_high,93,14213,0.0065433054246112716
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,1995,2000,0,positive_low,417,14213,0.029339337226482798
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,1995,2000,0,positive_moderate,401,14213,0.028213607260958277
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,1995,2000,0,zero,13302,14213,0.93590375008794768
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2000,2005,0,positive_high,249,14213,0.017519172588475341
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2000,2005,0,positive_low,554,14213,0.0389784000562865
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2000,2005,0,positive_moderate,642,14213,0.045169914866671358
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2000,2005,0,zero,12768,14213,0.89833251248856683
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2005,2010,0,positive_high,104,14213,0.0073172447759093789
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2005,2010,0,positive_low,727,14213,0.05115035530852037
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2005,2010,0,positive_moderate,528,14213,0.037149088862309151
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2005,2010,0,zero,12854,14213,0.90438331105326109
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2010,2015,0,positive_high,112,14213,0.0078801097586716391
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2010,2015,0,positive_low,1101,14213,0.077464293252656025
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2010,2015,0,positive_moderate,641,14213,0.045099556743826076
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2010,2015,0,zero,12359,14213,0.86955604024484623
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2015,2020,0,positive_high,76,14213,0.0053472173362414692
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2015,2020,0,positive_low,1259,14213,0.08858087666221065
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2015,2020,0,positive_moderate,603,14213,0.042425948075705343
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2015,2020,0,zero,12275,14213,0.86364595792584253
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2020,2025,1,positive_high,58,14213,0.0040807711250263846
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2020,2025,1,positive_low,1247,14213,0.087736579188067265
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2020,2025,1,positive_moderate,412,14213,0.028987546612256384
primary_assignment,Amazon,nat_tmp_pas_consecutive2_ha,2020,2025,1,zero,12496,14213,0.87919510307464999
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1985,1990,0,low_support,569,14213,0.040033771898965738
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1985,1990,0,not_applicable,13326,14213,0.93759234503623445
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1985,1990,0,positive_high,4,14213,0.00028143249138112993
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1985,1990,0,positive_low,154,14213,0.010835150918173502
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1985,1990,0,positive_moderate,41,14213,0.0028846830366565821
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1985,1990,0,zero,119,14213,0.0083726166185886155
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1990,1995,0,low_support,646,14213,0.045451347358052487
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1990,1995,0,not_applicable,13102,14213,0.92183212551889115
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1990,1995,0,positive_high,21,14213,0.0014775205797509323
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1990,1995,0,positive_low,211,14213,0.014845563920354604
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1990,1995,0,positive_moderate,103,14213,0.007246886653064096
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1990,1995,0,zero,130,14213,0.0091465559698867237
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1995,2000,0,low_support,940,14213,0.066136635474565539
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1995,2000,0,not_applicable,12665,14213,0.89108562583550266
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1995,2000,0,positive_high,41,14213,0.0028846830366565821
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1995,2000,0,positive_low,265,14213,0.018644902553999858
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1995,2000,0,positive_moderate,164,14213,0.011538732146626329
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,1995,2000,0,zero,138,14213,0.0097094209526489839
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2000,2005,0,low_support,1257,14213,0.088440160416520086
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2000,2005,0,not_applicable,11918,14213,0.83852810807007672
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2000,2005,0,positive_high,87,14213,0.0061211566875395765
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2000,2005,0,positive_low,514,14213,0.036164075142475202
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2000,2005,0,positive_moderate,253,14213,0.017800605079856469
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2000,2005,0,zero,184,14213,0.012945894603531977
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2005,2010,0,low_support,1511,14213,0.10631112361922183
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2005,2010,0,not_applicable,11910,14213,0.83796524308731446
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2005,2010,0,positive_high,80,14213,0.0056286498276225993
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2005,2010,0,positive_low,364,14213,0.025610356715682826
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2005,2010,0,positive_moderate,225,14213,0.01583057764018856
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2005,2010,0,zero,123,14213,0.0086540491099697456
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2010,2015,0,low_support,1890,14213,0.1329768521775839
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2010,2015,0,not_applicable,11149,14213,0.78442271160205446
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2010,2015,0,positive_high,43,14213,0.0030253992823471468
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2010,2015,0,positive_low,592,14213,0.041652008724407233
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2010,2015,0,positive_moderate,328,14213,0.023077464293252657
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2010,2015,0,zero,211,14213,0.014845563920354604
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2015,2020,0,low_support,2155,14213,0.15162175473158376
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2015,2020,0,not_applicable,10846,14213,0.76310420037993387
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2015,2020,0,positive_high,40,14213,0.0028143249138112996
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2015,2020,0,positive_low,678,14213,0.047702807289101527
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2015,2020,0,positive_moderate,293,14213,0.02061492999366777
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2015,2020,0,zero,201,14213,0.01414198269190178
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2020,2025,1,low_support,2165,14213,0.15232533596003658
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2020,2025,1,not_applicable,10801,14213,0.75993808485189618
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2020,2025,1,positive_high,46,14213,0.0032364736508829943
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2020,2025,1,positive_low,682,14213,0.047984239780482656
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2020,2025,1,positive_moderate,185,14213,0.013016252726377259
primary_assignment,Amazon,nat_tmp_pas_consecutive2_share_endpoint,2020,2025,1,zero,334,14213,0.02349961303032435
primary_assignment,Amazon,net_cr_balance_ha,1985,1990,0,consolidation_low,44,14213,0.0030957574051924293
primary_assignment,Amazon,net_cr_balance_ha,1985,1990,0,consolidation_moderate,5,14213,0.00035179061422641245
primary_assignment,Amazon,net_cr_balance_ha,1985,1990,0,replenishment_high,806,14213,0.056708647013297683
primary_assignment,Amazon,net_cr_balance_ha,1985,1990,0,replenishment_low,4592,14213,0.32308450010553719
primary_assignment,Amazon,net_cr_balance_ha,1985,1990,0,replenishment_moderate,2327,14213,0.16372335186097234
primary_assignment,Amazon,net_cr_balance_ha,1985,1990,0,zero,6439,14213,0.45303595300077393
primary_assignment,Amazon,net_cr_balance_ha,1990,1995,0,consolidation_high,2,14213,0.00014071624569056497
primary_assignment,Amazon,net_cr_balance_ha,1990,1995,0,consolidation_low,69,14213,0.0048547104763244919
primary_assignment,Amazon,net_cr_balance_ha,1990,1995,0,consolidation_moderate,12,14213,0.00084429747414338984
primary_assignment,Amazon,net_cr_balance_ha,1990,1995,0,replenishment_high,1588,14213,0.1117286990783086
primary_assignment,Amazon,net_cr_balance_ha,1990,1995,0,replenishment_low,4590,14213,0.32294378385984662
primary_assignment,Amazon,net_cr_balance_ha,1990,1995,0,replenishment_moderate,2397,14213,0.16864842046014211
primary_assignment,Amazon,net_cr_balance_ha,1990,1995,0,zero,5555,14213,0.39083937240554423
primary_assignment,Amazon,net_cr_balance_ha,1995,2000,0,consolidation_low,84,14213,0.0059100823190037293
primary_assignment,Amazon,net_cr_balance_ha,1995,2000,0,consolidation_moderate,28,14213,0.0019700274396679098
primary_assignment,Amazon,net_cr_balance_ha,1995,2000,0,replenishment_high,1825,14213,0.12840357419264053
primary_assignment,Amazon,net_cr_balance_ha,1995,2000,0,replenishment_low,4447,14213,0.31288257229297123
primary_assignment,Amazon,net_cr_balance_ha,1995,2000,0,replenishment_moderate,2888,14213,0.20319425877717581
primary_assignment,Amazon,net_cr_balance_ha,1995,2000,0,zero,4941,14213,0.34763948497854075
primary_assignment,Amazon,net_cr_balance_ha,2000,2005,0,consolidation_high,52,14213,0.0036586223879546895
primary_assignment,Amazon,net_cr_balance_ha,2000,2005,0,consolidation_low,141,14213,0.0099204953211848301
primary_assignment,Amazon,net_cr_balance_ha,2000,2005,0,consolidation_moderate,165,14213,0.011609090269471611
primary_assignment,Amazon,net_cr_balance_ha,2000,2005,0,replenishment_high,1994,14213,0.14029409695349329
primary_assignment,Amazon,net_cr_balance_ha,2000,2005,0,replenishment_low,4383,14213,0.30837965243087312
primary_assignment,Amazon,net_cr_balance_ha,2000,2005,0,replenishment_moderate,3353,14213,0.23591078590023218
primary_assignment,Amazon,net_cr_balance_ha,2000,2005,0,zero,4125,14213,0.29022725673679028
primary_assignment,Amazon,net_cr_balance_ha,2005,2010,0,consolidation_high,57,14213,0.0040104130021811017
primary_assignment,Amazon,net_cr_balance_ha,2005,2010,0,consolidation_low,405,14213,0.028495039752339409
primary_assignment,Amazon,net_cr_balance_ha,2005,2010,0,consolidation_moderate,377,14213,0.026525012312671497
primary_assignment,Amazon,net_cr_balance_ha,2005,2010,0,replenishment_high,761,14213,0.053542531485259975
primary_assignment,Amazon,net_cr_balance_ha,2005,2010,0,replenishment_low,5393,14213,0.37944135650460847
primary_assignment,Amazon,net_cr_balance_ha,2005,2010,0,replenishment_moderate,3306,14213,0.23260395412650389
primary_assignment,Amazon,net_cr_balance_ha,2005,2010,0,zero,3914,14213,0.27538169281643565
primary_assignment,Amazon,net_cr_balance_ha,2010,2015,0,consolidation_high,245,14213,0.017237740097094209
primary_assignment,Amazon,net_cr_balance_ha,2010,2015,0,consolidation_low,563,14213,0.039611623161894038
primary_assignment,Amazon,net_cr_balance_ha,2010,2015,0,consolidation_moderate,682,14213,0.047984239780482656
primary_assignment,Amazon,net_cr_balance_ha,2010,2015,0,replenishment_high,375,14213,0.026384296066980933
primary_assignment,Amazon,net_cr_balance_ha,2010,2015,0,replenishment_low,5811,14213,0.40885105185393655
primary_assignment,Amazon,net_cr_balance_ha,2010,2015,0,replenishment_moderate,2772,14213,0.19503271652712306
primary_assignment,Amazon,net_cr_balance_ha,2010,2015,0,zero,3765,14213,0.26489833251248857
