boundary_scope,primary_biome,metric,analysis_window,from_t0,from_t1,to_t0,to_t1,contains_diagnostic_interval,from_stage,to_stage,cells,source_cells,source_transition_fraction
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_high,positive_low,24,555,0.043243243243243246
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_high,positive_moderate,131,555,0.23603603603603604
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_low,positive_high,81,2845,0.028471001757469243
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_low,positive_low,1269,2845,0.44604569420035151
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_low,positive_moderate,759,2845,0.26678383128295252
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_low,zero,736,2845,0.25869947275922672
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_moderate,positive_high,279,1907,0.14630309386470897
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_moderate,positive_low,413,1907,0.21657052962768747
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_moderate,positive_moderate,1078,1907,0.56528578919769268
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_moderate,zero,137,1907,0.071840587309910858
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,zero,positive_high,80,5080,0.015748031496062992
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,zero,positive_low,865,5080,0.17027559055118111
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,zero,positive_moderate,432,5080,0.085039370078740156
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,zero,zero,3703,5080,0.72893700787401572
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_high,positive_high,309,840,0.36785714285714288
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_high,positive_low,65,840,0.077380952380952384
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_high,positive_moderate,464,840,0.55238095238095242
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_high,zero,2,840,0.0023809523809523812
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_low,positive_high,20,2571,0.0077790742901594706
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_low,positive_low,1591,2571,0.61882535978218589
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_low,positive_moderate,438,2571,0.17036172695449242
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_low,zero,522,2571,0.20303383897316218
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_moderate,positive_high,94,2400,0.039166666666666669
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_moderate,positive_low,835,2400,0.34791666666666665
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_moderate,positive_moderate,1308,2400,0.54500000000000004
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_moderate,zero,163,2400,0.067916666666666667
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,zero,positive_high,21,4576,0.004589160839160839
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,zero,positive_low,960,4576,0.20979020979020979
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,zero,positive_moderate,221,4576,0.048295454545454544
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,zero,zero,3374,4576,0.73732517482517479
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_high,positive_high,286,444,0.64414414414414412
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_high,positive_low,22,444,0.04954954954954955
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_high,positive_moderate,135,444,0.30405405405405406
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_high,zero,1,444,0.0022522522522522522
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_low,positive_high,78,3451,0.022602144305998263
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_low,positive_low,1947,3451,0.56418429440741813
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_low,positive_moderate,887,3451,0.25702694871051868
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_low,zero,539,3451,0.15618661257606492
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_moderate,positive_high,242,2431,0.099547511312217188
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_moderate,positive_low,590,2431,0.24269847799259564
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_moderate,positive_moderate,1489,2431,0.61250514191690664
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_moderate,zero,110,2431,0.045248868778280542
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,zero,positive_high,36,4061,0.008864811622753016
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,zero,positive_low,973,4061,0.23959615858163014
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,zero,positive_moderate,302,4061,0.074365919724205864
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,zero,zero,2750,4061,0.67717311007141101
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_high,positive_high,184,642,0.28660436137071649
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_high,positive_low,75,642,0.11682242990654206
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_high,positive_moderate,382,642,0.59501557632398749
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_high,zero,1,642,0.001557632398753894
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_low,positive_high,17,3532,0.0048131370328425823
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_low,positive_low,2299,3532,0.65090600226500561
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_low,positive_moderate,592,3532,0.16761041902604756
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_low,zero,624,3532,0.17667044167610418
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_moderate,positive_high,94,2813,0.033416281549946678
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_moderate,positive_low,877,2813,0.31176679701386423
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_moderate,positive_moderate,1742,2813,0.61926768574475644
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_moderate,zero,100,2813,0.035549235691432632
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,zero,positive_high,15,3400,0.0044117647058823529
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,zero,positive_low,706,3400,0.20764705882352941
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,zero,positive_moderate,132,3400,0.038823529411764708
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,zero,zero,2547,3400,0.74911764705882355
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_high,positive_high,396,784,0.50510204081632648
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_high,positive_low,41,784,0.052295918367346941
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_high,positive_moderate,344,784,0.43877551020408162
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_high,zero,3,784,0.0038265306122448979
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_low,positive_high,28,1511,0.018530774321641297
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_low,positive_low,675,1511,0.44672402382528126
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_low,positive_moderate,373,1511,0.24685638649900729
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_low,zero,435,1511,0.28788881535407013
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_moderate,positive_high,168,2209,0.076052512449071977
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_moderate,positive_low,636,2209,0.28791308284291534
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_moderate,positive_moderate,1230,2209,0.55681303757356271
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_moderate,zero,175,2209,0.07922136713444998
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,zero,positive_high,54,5883,0.0091789903110657822
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,zero,positive_low,649,5883,0.11031786503484617
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,zero,positive_moderate,340,5883,0.05779364269930308
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,zero,zero,4840,5883,0.82270950195478498
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_high,positive_high,352,646,0.54489164086687303
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_high,positive_low,32,646,0.049535603715170282
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_high,positive_moderate,256,646,0.39628482972136225
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_high,zero,6,646,0.0092879256965944269
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_low,positive_high,18,2001,0.0089955022488755615
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_low,positive_low,1074,2001,0.53673163418290859
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_low,positive_moderate,327,2001,0.16341829085457271
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_low,zero,582,2001,0.29085457271364318
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_moderate,positive_high,132,2287,0.057717533887188456
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_moderate,positive_low,811,2287,0.35461303017052909
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_moderate,positive_moderate,1111,2287,0.48578924355050285
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_moderate,zero,233,2287,0.10188019239177962
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,zero,positive_high,53,5453,0.0097194205024757011
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,zero,positive_low,928,5453,0.17018155143957456
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,zero,positive_moderate,213,5453,0.039061067302402344
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,zero,zero,4259,5453,0.78103796075554743
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_high,positive_high,400,555,0.72072072072072069
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_high,positive_low,24,555,0.043243243243243246
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_high,positive_moderate,131,555,0.23603603603603604
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_low,positive_high,81,2845,0.028471001757469243
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_low,positive_low,1269,2845,0.44604569420035151
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_low,positive_moderate,759,2845,0.26678383128295252
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_low,zero,736,2845,0.25869947275922672
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_moderate,positive_high,279,1907,0.14630309386470897
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_moderate,positive_low,413,1907,0.21657052962768747
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_moderate,positive_moderate,1078,1907,0.56528578919769268
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_moderate,zero,137,1907,0.071840587309910858
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,zero,positive_high,80,5080,0.015748031496062992
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,zero,positive_low,865,5080,0.17027559055118111
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,zero,positive_moderate,432,5080,0.085039370078740156
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,zero,zero,3703,5080,0.72893700787401572
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_high,positive_high,309,840,0.36785714285714288
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_high,positive_low,65,840,0.077380952380952384
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_high,positive_moderate,464,840,0.55238095238095242
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_high,zero,2,840,0.0023809523809523812
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_low,positive_high,20,2571,0.0077790742901594706
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_low,positive_low,1591,2571,0.61882535978218589
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_low,positive_moderate,438,2571,0.17036172695449242
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_low,zero,522,2571,0.20303383897316218
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_moderate,positive_high,94,2400,0.039166666666666669
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_moderate,positive_low,835,2400,0.34791666666666665
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_moderate,positive_moderate,1308,2400,0.54500000000000004
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_moderate,zero,163,2400,0.067916666666666667
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,zero,positive_high,21,4576,0.004589160839160839
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,zero,positive_low,960,4576,0.20979020979020979
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,zero,positive_moderate,221,4576,0.048295454545454544
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,zero,zero,3374,4576,0.73732517482517479
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_high,positive_high,286,444,0.64414414414414412
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_high,positive_low,22,444,0.04954954954954955
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_high,positive_moderate,135,444,0.30405405405405406
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_high,zero,1,444,0.0022522522522522522
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_low,positive_high,78,3451,0.022602144305998263
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_low,positive_low,1947,3451,0.56418429440741813
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_low,positive_moderate,887,3451,0.25702694871051868
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_low,zero,539,3451,0.15618661257606492
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_moderate,positive_high,242,2431,0.099547511312217188
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_moderate,positive_low,590,2431,0.24269847799259564
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_moderate,positive_moderate,1489,2431,0.61250514191690664
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_moderate,zero,110,2431,0.045248868778280542
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,zero,positive_high,36,4061,0.008864811622753016
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,zero,positive_low,973,4061,0.23959615858163014
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,zero,positive_moderate,302,4061,0.074365919724205864
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,zero,zero,2750,4061,0.67717311007141101
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_high,positive_high,184,642,0.28660436137071649
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_high,positive_low,75,642,0.11682242990654206
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_high,positive_moderate,382,642,0.59501557632398749
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_high,zero,1,642,0.001557632398753894
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_low,positive_high,17,3532,0.0048131370328425823
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_low,positive_low,2299,3532,0.65090600226500561
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_low,positive_moderate,592,3532,0.16761041902604756
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_low,zero,624,3532,0.17667044167610418
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_moderate,positive_high,94,2813,0.033416281549946678
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_moderate,positive_low,877,2813,0.31176679701386423
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_moderate,positive_moderate,1742,2813,0.61926768574475644
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_moderate,zero,100,2813,0.035549235691432632
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,zero,positive_high,15,3400,0.0044117647058823529
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,zero,positive_low,706,3400,0.20764705882352941
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,zero,positive_moderate,132,3400,0.038823529411764708
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,zero,zero,2547,3400,0.74911764705882355
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_high,positive_high,88,310,0.28387096774193549
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_high,positive_low,66,310,0.2129032258064516
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_high,positive_moderate,156,310,0.50322580645161286
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_low,positive_high,32,3957,0.0080869345463735146
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_low,positive_low,2776,3957,0.70154157189790245
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_low,positive_moderate,479,3957,0.12105130149102855
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_low,zero,670,3957,0.16932019206469548
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_moderate,positive_high,148,2848,0.051966292134831463
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_moderate,positive_low,1332,2848,0.46769662921348315
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_moderate,positive_moderate,1312,2848,0.4606741573033708
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_moderate,zero,56,2848,0.019662921348314606
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,positive_high,11,3272,0.0033618581907090463
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,positive_low,479,3272,0.14639364303178484
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,positive_moderate,144,3272,0.044009779951100246
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,zero,2638,3272,0.80623471882640585
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,consolidation_dominant,407,472,0.86228813559322037
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,inactive,3,472,0.0063559322033898309
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,mixed,41,472,0.086864406779661021
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,replenishment_dominant,21,472,0.044491525423728813
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,consolidation_dominant,2,798,0.0025062656641604009
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,inactive,531,798,0.66541353383458646
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,mixed,1,798,0.0012531328320802004
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,replenishment_dominant,264,798,0.33082706766917291
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,mixed,consolidation_dominant,229,514,0.4455252918287938
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,mixed,mixed,200,514,0.38910505836575876
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,mixed,replenishment_dominant,85,514,0.16536964980544747
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,consolidation_dominant,228,8603,0.026502382889689643
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,inactive,70,8603,0.0081366965012205049
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,mixed,535,8603,0.062187608973613855
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,replenishment_dominant,7770,8603,0.90317331163547598
single_biome_sensitivity,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,consolidation_dominant,consolidation_dominant,700,866,0.80831408775981528
