boundary_scope,primary_biome,metric,t0,t1,diagnostic_interval,lisa_class,cells,biome_cells,supported_cells,class_share_of_biome_cells,class_share_of_supported_cells,metric_value_sum
single_biome_sensitivity,Amazon,cr_balance_index,2010,2015,0,LL,3238,13920,10167,0.23261494252873563,0.31848136126684373,-3231.9429481769448
single_biome_sensitivity,Amazon,cr_balance_index,2010,2015,0,HL,9,13920,10167,0.00064655172413793103,0.00088521687813514314,1.6984411637385892
single_biome_sensitivity,Amazon,cr_balance_index,2010,2015,0,LH,56,13920,10167,0.0040229885057471264,0.0055080161306186679,-46.736120840067613
single_biome_sensitivity,Amazon,cr_balance_index,2010,2015,0,not_significant,5799,13920,10167,0.41659482758620692,0.57037474181174386,-4825.6104441473817
single_biome_sensitivity,Amazon,cr_balance_index,2010,2015,0,island,0,13920,10167,0,0,0
single_biome_sensitivity,Amazon,cr_balance_index,2010,2015,0,not_applicable,3753,13920,10167,0.26961206896551726,,0
single_biome_sensitivity,Amazon,cr_balance_index,2015,2020,0,HH,1101,13920,10475,0.079094827586206895,0.10510739856801909,683.2153775178009
single_biome_sensitivity,Amazon,cr_balance_index,2015,2020,0,LL,3572,13920,10475,0.25660919540229887,0.34100238663484489,-3560.6396564259203
single_biome_sensitivity,Amazon,cr_balance_index,2015,2020,0,HL,6,13920,10475,0.00043103448275862068,0.00057279236276849637,0.4274976665851547
single_biome_sensitivity,Amazon,cr_balance_index,2015,2020,0,LH,84,13920,10475,0.0060344827586206896,0.0080190930787589505,-66.975356435641544
single_biome_sensitivity,Amazon,cr_balance_index,2015,2020,0,not_significant,5712,13920,10475,0.41034482758620688,0.54529832935560862,-4533.3270745704867
single_biome_sensitivity,Amazon,cr_balance_index,2015,2020,0,island,0,13920,10475,0,0,0
single_biome_sensitivity,Amazon,cr_balance_index,2015,2020,0,not_applicable,3445,13920,10475,0.24748563218390804,,0
single_biome_sensitivity,Amazon,cr_balance_index,2020,2025,1,HH,1048,13920,11225,0.075287356321839083,0.093363028953229399,491.76507684341266
single_biome_sensitivity,Amazon,cr_balance_index,2020,2025,1,LL,3514,13920,11225,0.25244252873563217,0.31305122494432069,-3510.2267731340285
single_biome_sensitivity,Amazon,cr_balance_index,2020,2025,1,HL,8,13920,11225,0.00057471264367816091,0.00071269487750556793,0.6574510180042934
single_biome_sensitivity,Amazon,cr_balance_index,2020,2025,1,LH,98,13920,11225,0.0070402298850574712,0.0087305122494432067,-87.203023767355077
single_biome_sensitivity,Amazon,cr_balance_index,2020,2025,1,not_significant,6557,13920,11225,0.47104885057471263,0.58414253897550117,-5681.3191503632224
single_biome_sensitivity,Amazon,cr_balance_index,2020,2025,1,island,0,13920,11225,0,0,0
single_biome_sensitivity,Amazon,cr_balance_index,2020,2025,1,not_applicable,2695,13920,11225,0.19360632183908047,,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1985,1990,0,HH,12,13920,13920,0.00086206896551724137,0.00086206896551724137,23273.798988527262
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1985,1990,0,LL,1639,13920,13920,0.11774425287356322,0.11774425287356322,104.34998160600662
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1985,1990,0,HL,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1985,1990,0,LH,1,13920,13920,7.1839080459770114e-05,7.1839080459770114e-05,7.3364343419671059
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1985,1990,0,not_significant,12268,13920,13920,0.8813218390804598,0.8813218390804598,35185.810429491539
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1985,1990,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1985,1990,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1990,1995,0,HH,24,13920,13920,0.0017241379310344827,0.0017241379310344827,27608.43234163108
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1990,1995,0,LL,1629,13920,13920,0.11702586206896552,0.11702586206896552,36.428344041518137
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1990,1995,0,HL,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1990,1995,0,LH,3,13920,13920,0.00021551724137931034,0.00021551724137931034,20.570333367469264
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1990,1995,0,not_significant,12264,13920,13920,0.88103448275862073,0.88103448275862073,56055.604835570033
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1990,1995,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1990,1995,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1995,2000,0,HH,114,13920,13920,0.0081896551724137939,0.0081896551724137939,154700.70227219522
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1995,2000,0,LL,9694,13920,13920,0.69640804597701145,0.69640804597701145,587.36378344148397
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1995,2000,0,HL,4,13920,13920,0.00028735632183908046,0.00028735632183908046,222.39609833061695
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1995,2000,0,LH,23,13920,13920,0.0016522988505747126,0.0016522988505747126,195.72197613654768
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1995,2000,0,not_significant,4085,13920,13920,0.29346264367816094,0.29346264367816094,67267.770778724545
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1995,2000,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1995,2000,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2000,2005,0,HH,160,13920,13920,0.011494252873563218,0.011494252873563218,417584.92684231122
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2000,2005,0,LL,47,13920,13920,0.0033764367816091954,0.0033764367816091954,161.230324216187
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2000,2005,0,HL,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2000,2005,0,LH,4,13920,13920,0.00028735632183908046,0.00028735632183908046,20.11933001107445
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2000,2005,0,not_significant,13709,13920,13920,0.98484195402298846,0.98484195402298846,334877.29513087793
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2000,2005,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2000,2005,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2005,2010,0,HH,55,13920,13920,0.0039511494252873567,0.0039511494252873567,30170.085335287018
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2005,2010,0,LL,8262,13920,13920,0.59353448275862064,0.59353448275862064,399.59577007591724
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2005,2010,0,HL,1,13920,13920,7.1839080459770114e-05,7.1839080459770114e-05,39.411445192992687
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2005,2010,0,LH,9,13920,13920,0.00064655172413793103,0.00064655172413793103,154.4793822687046
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2005,2010,0,not_significant,5593,13920,13920,0.40179597701149428,0.40179597701149428,107043.06130837559
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2005,2010,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2005,2010,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2010,2015,0,HH,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2010,2015,0,LL,61,13920,13920,0.0043821839080459774,0.0043821839080459774,199.71196790784597
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2010,2015,0,HL,2,13920,13920,0.00014367816091954023,0.00014367816091954023,146.6718546620771
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2010,2015,0,LH,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2010,2015,0,not_significant,13857,13920,13920,0.99547413793103445,0.99547413793103445,226280.48702464777
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2010,2015,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2010,2015,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2015,2020,0,HH,34,13920,13920,0.0024425287356321839,0.0024425287356321839,25180.581802931491
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2015,2020,0,LL,124,13920,13920,0.0089080459770114941,0.0089080459770114941,369.36407989263535
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2015,2020,0,HL,3,13920,13920,0.00021551724137931034,0.00021551724137931034,204.83522818237543
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2015,2020,0,LH,1,13920,13920,7.1839080459770114e-05,7.1839080459770114e-05,21.00389580098437
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2015,2020,0,not_significant,13758,13920,13920,0.98836206896551726,0.98836206896551726,207448.62822210984
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2015,2020,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2015,2020,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2020,2025,1,HH,134,13920,13920,0.0096264367816091961,0.0096264367816091961,60725.259269098613
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2020,2025,1,LL,7768,13920,13920,0.55804597701149428,0.55804597701149428,174.8312548995018
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2020,2025,1,HL,2,13920,13920,0.00014367816091954023,0.00014367816091954023,86.829048536717892
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2020,2025,1,LH,11,13920,13920,0.00079022988505747125,0.00079022988505747125,98.90425421957876
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2020,2025,1,not_significant,6005,13920,13920,0.43139367816091956,0.43139367816091956,122447.64023522823
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2020,2025,1,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2020,2025,1,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,1985,1990,0,HH,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,1985,1990,0,LL,447,13920,13920,0.032112068965517243,0.032112068965517243,-1440451.3927644072
single_biome_sensitivity,Amazon,net_cr_balance_ha,1985,1990,0,HL,9,13920,13920,0.00064655172413793103,0.00064655172413793103,-4003.4799046841617
single_biome_sensitivity,Amazon,net_cr_balance_ha,1985,1990,0,LH,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,1985,1990,0,not_significant,13464,13920,13920,0.96724137931034482,0.96724137931034482,-3333601.0550146424
single_biome_sensitivity,Amazon,net_cr_balance_ha,1985,1990,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,1985,1990,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,1990,1995,0,HH,3,13920,13920,0.00021551724137931034,0.00021551724137931034,1527.5699766769712
single_biome_sensitivity,Amazon,net_cr_balance_ha,1990,1995,0,LL,1305,13920,13920,0.09375,0.09375,-4146113.3086710144
single_biome_sensitivity,Amazon,net_cr_balance_ha,1990,1995,0,HL,29,13920,13920,0.0020833333333333333,0.0020833333333333333,-10775.321849554395
single_biome_sensitivity,Amazon,net_cr_balance_ha,1990,1995,0,LH,1,13920,13920,7.1839080459770114e-05,7.1839080459770114e-05,-774.61025723619196
single_biome_sensitivity,Amazon,net_cr_balance_ha,1990,1995,0,not_significant,12582,13920,13920,0.9038793103448276,0.9038793103448276,-3390157.1652167225
single_biome_sensitivity,Amazon,net_cr_balance_ha,1990,1995,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,1990,1995,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,1995,2000,0,HH,9,13920,13920,0.00064655172413793103,0.00064655172413793103,3533.01757368571
single_biome_sensitivity,Amazon,net_cr_balance_ha,1995,2000,0,LL,1591,13920,13920,0.11429597701149426,0.11429597701149426,-4491803.2823468223
single_biome_sensitivity,Amazon,net_cr_balance_ha,1995,2000,0,HL,37,13920,13920,0.0026580459770114942,0.0026580459770114942,-10642.665018119415
single_biome_sensitivity,Amazon,net_cr_balance_ha,1995,2000,0,LH,1,13920,13920,7.1839080459770114e-05,7.1839080459770114e-05,-766.26431180127679
single_biome_sensitivity,Amazon,net_cr_balance_ha,1995,2000,0,not_significant,12282,13920,13920,0.88232758620689655,0.88232758620689655,-4017379.9966465971
single_biome_sensitivity,Amazon,net_cr_balance_ha,1995,2000,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,1995,2000,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,2000,2005,0,HH,108,13920,13920,0.0077586206896551723,0.0077586206896551723,139452.30283610764
single_biome_sensitivity,Amazon,net_cr_balance_ha,2000,2005,0,LL,1563,13920,13920,0.11228448275862069,0.11228448275862069,-4836110.8612049669
single_biome_sensitivity,Amazon,net_cr_balance_ha,2000,2005,0,HL,44,13920,13920,0.003160919540229885,0.003160919540229885,-8555.1814960651536
single_biome_sensitivity,Amazon,net_cr_balance_ha,2000,2005,0,LH,14,13920,13920,0.0010057471264367816,0.0010057471264367816,-21698.598374147423
single_biome_sensitivity,Amazon,net_cr_balance_ha,2000,2005,0,not_significant,12191,13920,13920,0.8757902298850575,0.8757902298850575,-4949087.5943224458
single_biome_sensitivity,Amazon,net_cr_balance_ha,2000,2005,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,2000,2005,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,2005,2010,0,HH,329,13920,13920,0.023635057471264369,0.023635057471264369,327537.48089187843
single_biome_sensitivity,Amazon,net_cr_balance_ha,2005,2010,0,LL,1153,13920,13920,0.082830459770114939,0.082830459770114939,-2428064.9090519673
single_biome_sensitivity,Amazon,net_cr_balance_ha,2005,2010,0,HL,29,13920,13920,0.0020833333333333333,0.0020833333333333333,-1167.5010007948563
single_biome_sensitivity,Amazon,net_cr_balance_ha,2005,2010,0,LH,9,13920,13920,0.00064655172413793103,0.00064655172413793103,-6775.0732698264947
single_biome_sensitivity,Amazon,net_cr_balance_ha,2005,2010,0,not_significant,12400,13920,13920,0.89080459770114939,0.89080459770114939,-2868395.3500947556
single_biome_sensitivity,Amazon,net_cr_balance_ha,2005,2010,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,2005,2010,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,2010,2015,0,HH,506,13920,13920,0.036350574712643677,0.036350574712643677,929232.0915379863
single_biome_sensitivity,Amazon,net_cr_balance_ha,2010,2015,0,LL,960,13920,13920,0.068965517241379309,0.068965517241379309,-1603903.5146532536
single_biome_sensitivity,Amazon,net_cr_balance_ha,2010,2015,0,HL,18,13920,13920,0.0012931034482758621,0.0012931034482758621,-575.16660957912018
single_biome_sensitivity,Amazon,net_cr_balance_ha,2010,2015,0,LH,17,13920,13920,0.0012212643678160919,0.0012212643678160919,-7690.1358942176776
single_biome_sensitivity,Amazon,net_cr_balance_ha,2010,2015,0,not_significant,12419,13920,13920,0.89216954022988504,0.89216954022988504,-1691909.1913743312
single_biome_sensitivity,Amazon,net_cr_balance_ha,2010,2015,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,2010,2015,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,2015,2020,0,HH,425,13920,13920,0.0305316091954023,0.0305316091954023,512555.25103355589
single_biome_sensitivity,Amazon,net_cr_balance_ha,2015,2020,0,LL,844,13920,13920,0.060632183908045978,0.060632183908045978,-1729355.0212232368
single_biome_sensitivity,Amazon,net_cr_balance_ha,2015,2020,0,HL,32,13920,13920,0.0022988505747126436,0.0022988505747126436,-898.14738110645703
single_biome_sensitivity,Amazon,net_cr_balance_ha,2015,2020,0,LH,22,13920,13920,0.0015804597701149425,0.0015804597701149425,-14449.75069666771
single_biome_sensitivity,Amazon,net_cr_balance_ha,2015,2020,0,not_significant,12597,13920,13920,0.90495689655172418,0.90495689655172418,-2367866.2119320948
single_biome_sensitivity,Amazon,net_cr_balance_ha,2015,2020,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,2015,2020,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,2020,2025,1,HH,392,13920,13920,0.028160919540229885,0.028160919540229885,306034.87295745767
single_biome_sensitivity,Amazon,net_cr_balance_ha,2020,2025,1,LL,401,13920,13920,0.028807471264367817,0.028807471264367817,-930394.38422229153
single_biome_sensitivity,Amazon,net_cr_balance_ha,2020,2025,1,HL,25,13920,13920,0.0017959770114942528,0.0017959770114942528,-1994.439076188178
single_biome_sensitivity,Amazon,net_cr_balance_ha,2020,2025,1,LH,16,13920,13920,0.0011494252873563218,0.0011494252873563218,-9768.3230197554112
single_biome_sensitivity,Amazon,net_cr_balance_ha,2020,2025,1,not_significant,13086,13920,13920,0.94008620689655176,0.94008620689655176,-3399683.7572617456
single_biome_sensitivity,Amazon,net_cr_balance_ha,2020,2025,1,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,net_cr_balance_ha,2020,2025,1,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,replenishment_ha,1985,1990,0,HH,716,13920,13920,0.051436781609195403,0.051436781609195403,1987343.9779194414
single_biome_sensitivity,Amazon,replenishment_ha,1985,1990,0,LL,6444,13920,13920,0.46293103448275863,0.46293103448275863,33623.680827749122
single_biome_sensitivity,Amazon,replenishment_ha,1985,1990,0,HL,2,13920,13920,0.00014367816091954023,0.00014367816091954023,1864.2356304238533
single_biome_sensitivity,Amazon,replenishment_ha,1985,1990,0,LH,22,13920,13920,0.0015804597701149425,0.0015804597701149425,9540.9229478153211
single_biome_sensitivity,Amazon,replenishment_ha,1985,1990,0,not_significant,6736,13920,13920,0.48390804597701148,0.48390804597701148,2764924.6689909715
single_biome_sensitivity,Amazon,replenishment_ha,1985,1990,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,replenishment_ha,1985,1990,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,replenishment_ha,1990,1995,0,HH,1545,13920,13920,0.11099137931034483,0.11099137931034483,4666493.4239538405
single_biome_sensitivity,Amazon,replenishment_ha,1990,1995,0,LL,5213,13920,13920,0.37449712643678162,0.37449712643678162,40194.497655374515
single_biome_sensitivity,Amazon,replenishment_ha,1990,1995,0,HL,2,13920,13920,0.00014367816091954023,0.00014367816091954023,1699.3525745321722
single_biome_sensitivity,Amazon,replenishment_ha,1990,1995,0,LH,58,13920,13920,0.0041666666666666666,0.0041666666666666666,20532.953151576541
single_biome_sensitivity,Amazon,replenishment_ha,1990,1995,0,not_significant,7102,13920,13920,0.51020114942528738,0.51020114942528738,2874409.4449827084
single_biome_sensitivity,Amazon,replenishment_ha,1990,1995,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,replenishment_ha,1990,1995,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,replenishment_ha,1995,2000,0,HH,1944,13920,13920,0.1396551724137931,0.1396551724137931,5211885.0518272333
single_biome_sensitivity,Amazon,replenishment_ha,1995,2000,0,LL,4420,13920,13920,0.31752873563218392,0.31752873563218392,31821.778059128013
single_biome_sensitivity,Amazon,replenishment_ha,1995,2000,0,HL,2,13920,13920,0.00014367816091954023,0.00014367816091954023,2257.0905567627328
single_biome_sensitivity,Amazon,replenishment_ha,1995,2000,0,LH,86,13920,13920,0.0061781609195402298,0.0061781609195402298,28455.79947968345
single_biome_sensitivity,Amazon,replenishment_ha,1995,2000,0,not_significant,7468,13920,13920,0.53649425287356323,0.53649425287356323,3362183.4154472137
single_biome_sensitivity,Amazon,replenishment_ha,1995,2000,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,replenishment_ha,1995,2000,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,replenishment_ha,2000,2005,0,HH,2027,13920,13920,0.14561781609195401,0.14561781609195401,5888728.7608046774
single_biome_sensitivity,Amazon,replenishment_ha,2000,2005,0,LL,4107,13920,13920,0.29504310344827589,0.29504310344827589,47416.94958551912
single_biome_sensitivity,Amazon,replenishment_ha,2000,2005,0,HL,5,13920,13920,0.00035919540229885057,0.00035919540229885057,5011.8759838094902
single_biome_sensitivity,Amazon,replenishment_ha,2000,2005,0,LH,105,13920,13920,0.0075431034482758624,0.0075431034482758624,32076.840579364114
single_biome_sensitivity,Amazon,replenishment_ha,2000,2005,0,not_significant,7676,13920,13920,0.5514367816091954,0.5514367816091954,4314604.5899349907
single_biome_sensitivity,Amazon,replenishment_ha,2000,2005,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,replenishment_ha,2000,2005,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,replenishment_ha,2005,2010,0,HH,1462,13920,13920,0.10502873563218391,0.10502873563218391,2883631.4419592116
single_biome_sensitivity,Amazon,replenishment_ha,2005,2010,0,LL,3292,13920,13920,0.23649425287356321,0.23649425287356321,22272.416994308755
single_biome_sensitivity,Amazon,replenishment_ha,2005,2010,0,HL,2,13920,13920,0.00014367816091954023,0.00014367816091954023,1855.9804547887516
single_biome_sensitivity,Amazon,replenishment_ha,2005,2010,0,LH,72,13920,13920,0.0051724137931034482,0.0051724137931034482,15985.994953523987
single_biome_sensitivity,Amazon,replenishment_ha,2005,2010,0,not_significant,9092,13920,13920,0.65316091954022992,0.65316091954022992,2793916.2383750998
single_biome_sensitivity,Amazon,replenishment_ha,2005,2010,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,replenishment_ha,2005,2010,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,replenishment_ha,2010,2015,0,HH,1022,13920,13920,0.073419540229885061,0.073419540229885061,1720827.0844700085
single_biome_sensitivity,Amazon,replenishment_ha,2010,2015,0,LL,3311,13920,13920,0.23785919540229886,0.23785919540229886,20678.431850043056
single_biome_sensitivity,Amazon,replenishment_ha,2010,2015,0,HL,1,13920,13920,7.1839080459770114e-05,7.1839080459770114e-05,437.49506222848208
single_biome_sensitivity,Amazon,replenishment_ha,2010,2015,0,LH,58,13920,13920,0.0041666666666666666,0.0041666666666666666,10535.961889889428
single_biome_sensitivity,Amazon,replenishment_ha,2010,2015,0,not_significant,9528,13920,13920,0.68448275862068964,0.68448275862068964,2399177.6421979587
single_biome_sensitivity,Amazon,replenishment_ha,2010,2015,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,replenishment_ha,2010,2015,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,replenishment_ha,2015,2020,0,HH,1054,13920,13920,0.075718390804597704,0.075718390804597704,2056200.0682436239
single_biome_sensitivity,Amazon,replenishment_ha,2015,2020,0,LL,3638,13920,13920,0.26135057471264367,0.26135057471264367,22996.212762139417
single_biome_sensitivity,Amazon,replenishment_ha,2015,2020,0,HL,3,13920,13920,0.00021551724137931034,0.00021551724137931034,2975.9786080379113
single_biome_sensitivity,Amazon,replenishment_ha,2015,2020,0,LH,75,13920,13920,0.005387931034482759,0.005387931034482759,11866.894519018864
single_biome_sensitivity,Amazon,replenishment_ha,2015,2020,0,not_significant,9150,13920,13920,0.65732758620689657,0.65732758620689657,2943412.2745966259
single_biome_sensitivity,Amazon,replenishment_ha,2015,2020,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,replenishment_ha,2015,2020,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,replenishment_ha,2020,2025,1,HH,869,13920,13920,0.062428160919540232,0.062428160919540232,1618496.9285863717
single_biome_sensitivity,Amazon,replenishment_ha,2020,2025,1,LL,3495,13920,13920,0.25107758620689657,0.25107758620689657,37938.74315735008
single_biome_sensitivity,Amazon,replenishment_ha,2020,2025,1,HL,11,13920,13920,0.00079022988505747125,0.00079022988505747125,7154.0268930773818
single_biome_sensitivity,Amazon,replenishment_ha,2020,2025,1,LH,71,13920,13920,0.0051005747126436785,0.0051005747126436785,12689.831776717423
single_biome_sensitivity,Amazon,replenishment_ha,2020,2025,1,not_significant,9474,13920,13920,0.68060344827586206,0.68060344827586206,3286508.6704682782
single_biome_sensitivity,Amazon,replenishment_ha,2020,2025,1,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,replenishment_ha,2020,2025,1,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Cerrado,consolidation_ha,1985,1990,0,HH,259,10387,10387,0.024935014922499277,0.024935014922499277,544291.75120081729
single_biome_sensitivity,Cerrado,consolidation_ha,1985,1990,0,LL,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,consolidation_ha,1985,1990,0,HL,1,10387,10387,9.6274188889958599e-05,9.6274188889958599e-05,192.83323274552825
single_biome_sensitivity,Cerrado,consolidation_ha,1985,1990,0,LH,2,10387,10387,0.0001925483777799172,0.0001925483777799172,54.93298748167706
single_biome_sensitivity,Cerrado,consolidation_ha,1985,1990,0,not_significant,10125,10387,10387,0.97477616251083088,0.97477616251083088,869203.78524079476
single_biome_sensitivity,Cerrado,consolidation_ha,1985,1990,0,island,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,consolidation_ha,1985,1990,0,not_applicable,0,10387,10387,0,,0
single_biome_sensitivity,Cerrado,consolidation_ha,1990,1995,0,HH,486,10387,10387,0.046789255800519881,0.046789255800519881,642446.30716788082
single_biome_sensitivity,Cerrado,consolidation_ha,1990,1995,0,LL,11,10387,10387,0.0010590160777895446,0.0010590160777895446,49.762841657330007
single_biome_sensitivity,Cerrado,consolidation_ha,1990,1995,0,HL,5,10387,10387,0.00048137094444979301,0.00048137094444979301,501.52279431372881
single_biome_sensitivity,Cerrado,consolidation_ha,1990,1995,0,LH,7,10387,10387,0.00067391932222971018,0.00067391932222971018,208.50797419986304
single_biome_sensitivity,Cerrado,consolidation_ha,1990,1995,0,not_significant,9878,10387,10387,0.95099643785501109,0.95099643785501109,907001.74718563573
single_biome_sensitivity,Cerrado,consolidation_ha,1990,1995,0,island,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,consolidation_ha,1990,1995,0,not_applicable,0,10387,10387,0,,0
single_biome_sensitivity,Cerrado,consolidation_ha,1995,2000,0,HH,684,10387,10387,0.065851545200731679,0.065851545200731679,765396.21992354165
single_biome_sensitivity,Cerrado,consolidation_ha,1995,2000,0,LL,3,10387,10387,0.00028882256666987578,0.00028882256666987578,36.330257773399353
single_biome_sensitivity,Cerrado,consolidation_ha,1995,2000,0,HL,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,consolidation_ha,1995,2000,0,LH,8,10387,10387,0.0007701935111196688,0.0007701935111196688,143.59206556052555
