grid_code,support_scope,t0,t1,interval,diagnostic_interval,metric,selected_cells,defined_cells,selected_support_ha,defined_support_ha,defined_support_fraction,weighted_mean,weighted_std,q00,q10,q25,q50,q75,q90,q99,q100
hex20k_shift,primary_ge_50pct,1985,1990,1985_1990,0,replenishment_rate_initial_native,25015,24966,472791550.11755174,472244733.84192127,0.9988434305234632,0.058277709797171076,0.09466115978065362,0.0,0.0,0.0,0.00793684798213143,0.0810766907622624,0.19495397144109466,0.40883706438881623,0.7599643133726335
hex20k_shift,primary_ge_50pct,1985,1990,1985_1990,0,nat_tmp_intensity_initial_native,25015,24966,472791550.11755174,472244733.84192127,0.9988434305234632,0.00516278637528676,0.026109093501071302,0.0,0.0,0.0,0.0,0.0,0.005605147428688405,0.12008940561893731,0.7985650031620877
hex20k_shift,sensitivity_ge_25pct,1985,1990,1985_1990,0,consolidation_density_per_10kha,27352,27352,494172315.4491673,494172315.4491673,1.0,29.238022832139276,147.4741614575073,0.0,0.0,0.0,0.0,0.0,27.94858922385696,691.2088194015904,3026.1987132603617
hex20k_shift,sensitivity_ge_25pct,1985,1990,1985_1990,0,replenishment_density_per_10kha,27352,27352,494172315.4491673,494172315.4491673,1.0,332.32548611087975,536.337344058979,0.0,0.0,0.0,51.829288879331585,488.3222749757549,1049.6386749552003,2340.763459841129,5379.767089160311
hex20k_shift,sensitivity_ge_25pct,1985,1990,1985_1990,0,nat_tmp_density_per_10kha,27352,27352,494172315.4491673,494172315.4491673,1.0,28.366194486227176,162.3131703758089,0.0,0.0,0.0,0.0,0.0,24.10833184666944,715.6214443406737,5071.257518961737
hex20k_shift,sensitivity_ge_25pct,1985,1990,1985_1990,0,net_cr_balance_density_per_10kha,27352,27352,494172315.4491673,494172315.4491673,1.0,-303.0874632787405,547.5672139464278,-5379.767089160311,-1019.8232534239322,-447.887150020532,-34.80927864347771,0.0,0.0,406.90940535159416,2710.2472524740633
hex20k_shift,sensitivity_ge_25pct,1985,1990,1985_1990,0,cr_balance_index,27352,17924,494172315.4491673,348879976.15581113,0.7059885089651454,-0.8898950285505713,0.335968057552717,-1.0,-1.0,-1.0,-1.0,-0.9964640243649094,-0.6978592252502699,0.7832931114246613,1.0
hex20k_shift,sensitivity_ge_25pct,1985,1990,1985_1990,0,consolidation_rate_initial_pasture,27352,16764,494172315.4491673,326409353.0919346,0.6605172788670929,0.025022577429286142,0.09446014093249609,0.0,0.0,0.0,0.0,0.001181073915666853,0.052021404410314505,0.5011376377427469,1.0
hex20k_shift,sensitivity_ge_25pct,1985,1990,1985_1990,0,replenishment_rate_initial_native,27352,27251,494172315.4491673,493162156.8455185,0.9979558575580451,0.056096820595689226,0.09343426416676241,0.0,0.0,0.0,0.006145109580348373,0.07635991341404741,0.19076233245264115,0.40644102673133226,0.7599643133726335
hex20k_shift,sensitivity_ge_25pct,1985,1990,1985_1990,0,nat_tmp_intensity_initial_native,27352,27251,494172315.4491673,493162156.8455185,0.9979558575580451,0.004960156884741204,0.02559420224869911,0.0,0.0,0.0,0.0,0.0,0.0049708356143731555,0.11792860183380363,0.7985650031620877
hex20k_shift,sensitivity_ge_75pct,1985,1990,1985_1990,0,consolidation_density_per_10kha,22426,22426,444695161.27649415,444695161.27649415,1.0,31.084218961286933,152.11517047855634,0.0,0.0,0.0,0.0,0.0,35.12345760029866,709.8054010096184,3026.1987132603617
hex20k_shift,sensitivity_ge_75pct,1985,1990,1985_1990,0,replenishment_density_per_10kha,22426,22426,444695161.27649415,444695161.27649415,1.0,365.4495425400854,553.0637880207843,0.0,0.0,0.5806938696337007,88.19864293402985,552.8091631509736,1113.2671588153094,2404.9722940758916,5379.767089160311
hex20k_shift,sensitivity_ge_75pct,1985,1990,1985_1990,0,nat_tmp_density_per_10kha,22426,22426,444695161.27649415,444695161.27649415,1.0,31.39318702762257,170.7796207384419,0.0,0.0,0.0,0.0,0.0,31.602044521032727,779.3039610176677,5071.257518961737
hex20k_shift,sensitivity_ge_75pct,1985,1990,1985_1990,0,net_cr_balance_density_per_10kha,22426,22426,444695161.27649415,444695161.27649415,1.0,-334.36532357879855,565.5590512522242,-5379.767089160311,-1085.859566001054,-515.0424132608226,-66.03046255172897,0.0,0.0,421.03100201912815,2710.2472524740633
hex20k_shift,sensitivity_ge_75pct,1985,1990,1985_1990,0,cr_balance_index,22426,17038,444695161.27649415,339694264.45174426,0.7638811798101297,-0.8936406474484415,0.3263732332619433,-1.0,-1.0,-1.0,-1.0,-0.9962896527549969,-0.7096031385917556,0.7515075241315782,1.0
hex20k_shift,sensitivity_ge_75pct,1985,1990,1985_1990,0,consolidation_rate_initial_pasture,22426,15942,444695161.27649415,317897170.22840255,0.7148653682578445,0.025206169516947794,0.09528021682784373,0.0,0.0,0.0,0.0,0.0012102813129724,0.051730074019400524,0.504501372428209,1.0
hex20k_shift,sensitivity_ge_75pct,1985,1990,1985_1990,0,replenishment_rate_initial_native,22426,22420,444695161.27649415,444585055.75436103,0.9997524022482793,0.061316079770297564,0.09631279198962336,0.0,0.0,6.251738735765115e-05,0.01067327745110386,0.08800756543018488,0.20085498336629917,0.4118291391416789,0.7599643133726335
hex20k_shift,sensitivity_ge_75pct,1985,1990,1985_1990,0,nat_tmp_intensity_initial_native,22426,22420,444695161.27649415,444585055.75436103,0.9997524022482793,0.00543126012073588,0.026796997829587776,0.0,0.0,0.0,0.0,0.0,0.006578020812954835,0.12313396085254838,0.7985650031620877
hex20k_shift,primary_ge_50pct,1990,1995,1990_1995,0,consolidation_density_per_10kha,25015,25015,472791550.1175321,472791550.1175321,1.0,34.14589531770344,133.42917914058324,0.0,0.0,0.0,0.0,0.6274692312845599,61.358725788298365,707.4308849670308,2537.5535672095243
hex20k_shift,primary_ge_50pct,1990,1995,1990_1995,0,replenishment_density_per_10kha,25015,25015,472791550.1175321,472791550.1175321,1.0,355.3692231070653,534.9249928986852,0.0,0.0,0.9359736340938104,101.33876182333182,519.4104048589511,1082.2717215316738,2300.6767625535485,7767.211631396252
hex20k_shift,primary_ge_50pct,1990,1995,1990_1995,0,nat_tmp_density_per_10kha,25015,25015,472791550.1175321,472791550.1175321,1.0,24.956687544242346,136.671182761226,0.0,0.0,0.0,0.0,0.08665422366117208,21.071887027179518,674.5846624731089,3471.5592401588465
hex20k_shift,primary_ge_50pct,1990,1995,1990_1995,0,net_cr_balance_density_per_10kha,25015,25015,472791550.1175321,472791550.1175321,1.0,-321.22332778936186,553.4878534447638,-7767.211631396252,-1066.6023068920276,-482.8471389202318,-66.67056247194884,0.0,0.0,531.7760841381423,2501.307759809299
hex20k_shift,primary_ge_50pct,1990,1995,1990_1995,0,cr_balance_index,25015,18725,472791550.1175321,367046251.0903574,0.7763384328656313,-0.8356510572219149,0.4228946471151715,-1.0,-1.0,-1.0,-1.0,-0.9783961105932224,-0.37210119377456,0.906302776421722,1.0
hex20k_shift,primary_ge_50pct,1990,1995,1990_1995,0,consolidation_rate_initial_pasture,25015,17885,472791550.1175321,350853849.9731772,0.7420899334727066,0.028628658800012693,0.09897148771931662,0.0,0.0,0.0,0.0,0.003339110911900107,0.06673786641478364,0.5466623308727759,1.0
hex20k_shift,primary_ge_50pct,1990,1995,1990_1995,0,replenishment_rate_initial_native,25015,24963,472791550.1175321,472214629.4589672,0.9987797568327491,0.06002836603007281,0.09039985562915791,0.0,0.0,0.00010664794820351466,0.014767955363253966,0.0910938580673896,0.1817353857243989,0.39440816099264886,0.7864563250183705
hex20k_shift,primary_ge_50pct,1990,1995,1990_1995,0,nat_tmp_intensity_initial_native,25015,24963,472791550.1175321,472214629.4589672,0.9987797568327491,0.004542289941165492,0.02371796960255856,0.0,0.0,0.0,0.0,1.8656321602061875e-05,0.005233763877397882,0.10863743253719374,0.7343210958746633
hex20k_shift,sensitivity_ge_25pct,1990,1995,1990_1995,0,consolidation_density_per_10kha,27352,27352,494172315.4491476,494172315.4491476,1.0,33.08118061078293,131.6574950374928,0.0,0.0,0.0,0.0,0.3068776325406472,56.095707435692574,700.4666586086084,2537.5535672095243
hex20k_shift,sensitivity_ge_25pct,1990,1995,1990_1995,0,replenishment_density_per_10kha,27352,27352,494172315.4491476,494172315.4491476,1.0,340.94470036099733,528.0752951539624,0.0,0.0,0.0,83.01975435620243,490.93252039806333,1054.9021743505389,2286.8276321077715,7767.211631396252
hex20k_shift,sensitivity_ge_25pct,1990,1995,1990_1995,0,nat_tmp_density_per_10kha,27352,27352,494172315.4491476,494172315.4491476,1.0,23.89840869051766,133.7929031472066,0.0,0.0,0.0,0.0,0.0,19.098874453418137,652.2399001502909,3471.5592401588465
hex20k_shift,sensitivity_ge_25pct,1990,1995,1990_1995,0,net_cr_balance_density_per_10kha,27352,27352,494172315.4491476,494172315.4491476,1.0,-307.86351975021444,545.668693595574,-7767.211631396252,-1043.2614715925204,-458.08868291262667,-50.38635027378852,0.0,0.0,520.2616416306347,2501.307759809299
hex20k_shift,sensitivity_ge_25pct,1990,1995,1990_1995,0,cr_balance_index,27352,19040,494172315.4491476,369974398.5722021,0.7486748791986386,-0.8345790381362754,0.42493595788971167,-1.0,-1.0,-1.0,-1.0,-0.9783111046349391,-0.3694060609948165,0.9091780612127282,1.0
hex20k_shift,sensitivity_ge_25pct,1990,1995,1990_1995,0,consolidation_rate_initial_pasture,27352,18185,494172315.4491476,353644963.7907978,0.7156308695062652,0.028524955764283336,0.09866916061596324,0.0,0.0,0.0,0.0,0.0033389884564369297,0.06653716419223969,0.5458166916183047,1.0
hex20k_shift,sensitivity_ge_25pct,1990,1995,1990_1995,0,replenishment_rate_initial_native,27352,27247,494172315.4491476,493123694.3492528,0.9978780254030587,0.05774262727198273,0.08930079656635362,0.0,0.0,0.0,0.011901137212163137,0.0864369467800892,0.17831407880069217,0.39198839580736455,0.7864563250183705
hex20k_shift,sensitivity_ge_25pct,1990,1995,1990_1995,0,nat_tmp_intensity_initial_native,27352,27247,494172315.4491476,493123694.3492528,0.9978780254030587,0.004358902448582957,0.023234064232433765,0.0,0.0,0.0,0.0,0.0,0.0046397955672153575,0.1042392234231475,0.7343210958746633
hex20k_shift,sensitivity_ge_75pct,1990,1995,1990_1995,0,consolidation_density_per_10kha,22426,22426,444695161.27647614,444695161.27647614,1.0,35.584852263226615,135.84164176934826,0.0,0.0,0.0,0.0,0.9977367827531802,68.61024567898745,718.5234220240751,2537.5535672095243
hex20k_shift,sensitivity_ge_75pct,1990,1995,1990_1995,0,replenishment_density_per_10kha,22426,22426,444695161.27647614,444695161.27647614,1.0,375.096382862686,543.6983997219226,0.0,0.0,2.5870307003013724,126.63504651100389,554.9938250644021,1121.017692393222,2319.138117135548,7767.211631396252
hex20k_shift,sensitivity_ge_75pct,1990,1995,1990_1995,0,nat_tmp_density_per_10kha,22426,22426,444695161.27647614,444695161.27647614,1.0,26.43832837826195,140.6856433905627,0.0,0.0,0.0,0.0,0.38116495848670806,24.387908448313414,694.3225090674114,3471.5592401588465
hex20k_shift,sensitivity_ge_75pct,1990,1995,1990_1995,0,net_cr_balance_density_per_10kha,22426,22426,444695161.27647614,444695161.27647614,1.0,-339.51153059945943,563.5757303459886,-7767.211631396252,-1103.9709625840317,-521.3697561932457,-91.28454677451879,-0.08839628419237135,0.0,549.8834376537062,2501.307759809299
hex20k_shift,sensitivity_ge_75pct,1990,1995,1990_1995,0,cr_balance_index,22426,18038,444695161.27647614,359553238.35648656,0.8085386792255761,-0.8363864829335446,0.42029670525069357,-1.0,-1.0,-1.0,-1.0,-0.9773160707408313,-0.37596400785829487,0.9030418104587264,1.0
hex20k_shift,sensitivity_ge_75pct,1990,1995,1990_1995,0,consolidation_rate_initial_pasture,22426,17256,444695161.27647614,343992974.78549314,0.7735478249821244,0.028934127891675175,0.09972255362468554,0.0,0.0,0.0,0.0,0.0034311370510875573,0.06739089607420011,0.5506838090064392,1.0
hex20k_shift,sensitivity_ge_75pct,1990,1995,1990_1995,0,replenishment_rate_initial_native,22426,22420,444695161.27647614,444585055.75434303,0.9997524022482793,0.06320282744929012,0.09184004839213741,0.0,0.0,0.00028392061972736215,0.01878850375631627,0.09745073953739657,0.1877473345699453,0.39947446066371206,0.7864563250183705
hex20k_shift,sensitivity_ge_75pct,1990,1995,1990_1995,0,nat_tmp_intensity_initial_native,22426,22420,444695161.27647614,444585055.75434303,0.9997524022482793,0.004777988563924635,0.02431967361217352,0.0,0.0,0.0,0.0,6.414446082063165e-05,0.0058882355895309765,0.11488073494740383,0.7343210958746633
hex20k_shift,primary_ge_50pct,1995,2000,1995_2000,0,consolidation_density_per_10kha,25015,25015,472791550.11754936,472791550.11754936,1.0,37.84825228060948,136.49449726619198,0.0,0.0,0.0,0.0,2.510944352564429,80.91776897203681,714.1782568723053,2304.002821855599
hex20k_shift,primary_ge_50pct,1995,2000,1995_2000,0,replenishment_density_per_10kha,25015,25015,472791550.11754936,472791550.11754936,1.0,329.76491698503605,480.97530533189064,0.0,0.0,2.4557185293520716,117.70704141923316,475.3597693708307,969.9689009980412,2148.7106392167548,4805.0970123912075
hex20k_shift,primary_ge_50pct,1995,2000,1995_2000,0,nat_tmp_density_per_10kha,25015,25015,472791550.11754936,472791550.11754936,1.0,25.87699407006377,157.3801474708804,0.0,0.0,0.0,0.0,0.5744983385336844,15.357171033380524,707.1993376810035,5615.67881130649
hex20k_shift,primary_ge_50pct,1995,2000,1995_2000,0,net_cr_balance_density_per_10kha,25015,25015,472791550.11754936,472791550.11754936,1.0,-291.9166647044266,505.8347893268364,-4793.640473719933,-958.3840942822166,-445.46447909871176,-80.79004060768371,0.0,0.0,580.0628071173331,2271.6341852631904
hex20k_shift,primary_ge_50pct,1995,2000,1995_2000,0,cr_balance_index,25015,19443,472791550.11754936,380621752.1090294,0.805051934651531,-0.7955912888293831,0.47374747924727667,-1.0,-1.0,-1.0,-1.0,-0.9424949365336465,-0.09193056633040411,0.9351821825524821,1.0
hex20k_shift,primary_ge_50pct,1995,2000,1995_2000,0,consolidation_rate_initial_pasture,25015,18951,472791550.11754936,371279183.3817618,0.7852914953523413,0.028718627853427905,0.09688484149232034,0.0,0.0,0.0,0.0,0.004671780728951521,0.06872720928094506,0.5310133349143968,1.0
hex20k_shift,primary_ge_50pct,1995,2000,1995_2000,0,replenishment_rate_initial_native,25015,24965,472791550.11754936,472234697.5465956,0.9988222027851061,0.058497821658958594,0.08705107137944702,0.0,0.0,0.0002866687032488603,0.020289379359616146,0.08474648907767562,0.16719626601885457,0.39823800762345174,0.8450600693356417
hex20k_shift,primary_ge_50pct,1995,2000,1995_2000,0,nat_tmp_intensity_initial_native,25015,24965,472791550.11754936,472234697.5465956,0.9988222027851061,0.0046416824614922995,0.025741908515352747,0.0,0.0,0.0,0.0,9.742997549017947e-05,0.004188674583764946,0.1206377791693958,0.6989091386700924
hex20k_shift,sensitivity_ge_25pct,1995,2000,1995_2000,0,consolidation_density_per_10kha,27352,27352,494172315.4491653,494172315.4491653,1.0,36.544727104547505,134.39510199672327,0.0,0.0,0.0,0.0,1.933267179332676,74.78306353284893,705.1021042913002,2304.002821855599
hex20k_shift,sensitivity_ge_25pct,1995,2000,1995_2000,0,replenishment_density_per_10kha,27352,27352,494172315.4491653,494172315.4491653,1.0,316.5001705858771,475.22971900051886,0.0,0.0,0.9833728400225298,99.83420199510851,451.67274875132244,946.220714785889,2117.9350348570047,4805.0970123912075
hex20k_shift,sensitivity_ge_25pct,1995,2000,1995_2000,0,nat_tmp_density_per_10kha,27352,27352,494172315.4491653,494172315.4491653,1.0,24.779419346772773,154.03164658674766,0.0,0.0,0.0,0.0,0.4331497414783877,13.766977861815644,678.3461966683843,5615.67881130649
hex20k_shift,sensitivity_ge_25pct,1995,2000,1995_2000,0,net_cr_balance_density_per_10kha,27352,27352,494172315.4491653,494172315.4491653,1.0,-279.9554434813296,498.7486502249198,-4793.640473719933,-929.5076971837187,-424.35525863242697,-64.38329724031702,0.0,0.0,569.8389208493503,2271.6341852631904
hex20k_shift,sensitivity_ge_25pct,1995,2000,1995_2000,0,cr_balance_index,27352,19780,494172315.4491653,383760471.5019661,0.7765721783770037,-0.7948266962882975,0.47528378525777276,-1.0,-1.0,-1.0,-1.0,-0.9425822650949317,-0.08730723505673783,0.9364619838264243,1.0
hex20k_shift,sensitivity_ge_25pct,1995,2000,1995_2000,0,consolidation_rate_initial_pasture,27352,19280,494172315.4491653,374337640.24633837,0.7575042723833968,0.028597910514365825,0.09661304106308884,0.0,0.0,0.0,0.0,0.0046018554184909305,0.0684570031127292,0.5301829131690629,1.0
hex20k_shift,sensitivity_ge_25pct,1995,2000,1995_2000,0,replenishment_rate_initial_native,27352,27250,494172315.4491653,493152127.3168415,0.9979355619478673,0.056247271620795534,0.08599191197534914,0.0,0.0,0.00011610201335004422,0.01729083440510789,0.08106884425786474,0.16335646017959626,0.39236075361791706,0.8450600693356417
hex20k_shift,sensitivity_ge_25pct,1995,2000,1995_2000,0,nat_tmp_intensity_initial_native,27352,27250,494172315.4491653,493152127.3168415,0.9979355619478673,0.004455596441087781,0.02521449257617798,0.0,0.0,0.0,0.0,7.418832261884627e-05,0.0037922378040210762,0.11786801409395777,0.6989091386700924
hex20k_shift,sensitivity_ge_75pct,1995,2000,1995_2000,0,consolidation_density_per_10kha,22426,22426,444695161.2764921,444695161.2764921,1.0,39.70054346305936,139.47951106126837,0.0,0.0,0.0,0.0,3.42832465024526,89.35564850100555,729.1685199324281,2304.002821855599
hex20k_shift,sensitivity_ge_75pct,1995,2000,1995_2000,0,replenishment_density_per_10kha,22426,22426,444695161.2764921,444695161.2764921,1.0,347.7350118401052,488.1280436463007,0.0,0.0,5.952575910107748,142.17260841812512,505.0357791320516,1002.0479581761288,2167.9493078033124,4805.0970123912075
hex20k_shift,sensitivity_ge_75pct,1995,2000,1995_2000,0,nat_tmp_density_per_10kha,22426,22426,444695161.2764921,444695161.2764921,1.0,27.461773820215946,162.127913425517,0.0,0.0,0.0,0.0,0.772817509655898,17.2439029261237,736.070826825735,5615.67881130649
hex20k_shift,sensitivity_ge_75pct,1995,2000,1995_2000,0,net_cr_balance_density_per_10kha,22426,22426,444695161.2764921,444695161.2764921,1.0,-308.0344683770458,514.922171178954,-4793.640473719933,-986.5514903588283,-477.56467049966176,-104.06242528923113,-0.5264168444806894,0.0,590.247657508334,2271.6341852631904
hex20k_shift,sensitivity_ge_75pct,1995,2000,1995_2000,0,cr_balance_index,22426,18692,444695161.2764921,372414731.8885591,0.8374607243747539,-0.7953168125615462,0.47272441757624745,-1.0,-1.0,-1.0,-1.0,-0.9401186918718496,-0.09193056633040411,0.9313220004103226,1.0
hex20k_shift,sensitivity_ge_75pct,1995,2000,1995_2000,0,consolidation_rate_initial_pasture,22426,18239,444695161.2764921,363510318.7425641,0.8174370903859446,0.029073919233232992,0.09759202308832328,0.0,0.0,0.0,0.0,0.004888132178766686,0.06962708169180772,0.5325270687872696,1.0
hex20k_shift,sensitivity_ge_75pct,1995,2000,1995_2000,0,replenishment_rate_initial_native,22426,22420,444695161.2764921,444585055.754359,0.9997524022482793,0.06159783874872315,0.08844867767630753,0.0,0.0,0.0007131215657522134,0.024777970249134054,0.08966092354561746,0.17262403726620476,0.406778718658373,0.8450600693356417
hex20k_shift,sensitivity_ge_75pct,1995,2000,1995_2000,0,nat_tmp_intensity_initial_native,22426,22420,444695161.2764921,444585055.754359,0.9997524022482793,0.004906288401088637,0.02648603304296816,0.0,0.0,0.0,0.0,0.00013859985734348044,0.00470422339528434,0.1241531894214273,0.6989091386700924
hex20k_shift,primary_ge_50pct,2000,2005,2000_2005,0,consolidation_density_per_10kha,25015,25015,472791550.1175327,472791550.1175327,1.0,73.47145404807834,235.3413694774239,0.0,0.0,0.0,0.0,7.848062773850405,206.81499158295424,1235.3777694335333,4875.526798447659
hex20k_shift,primary_ge_50pct,2000,2005,2000_2005,0,replenishment_density_per_10kha,25015,25015,472791550.1175327,472791550.1175327,1.0,356.9627297062159,515.2368386942115,0.0,0.0,6.946840052711642,145.76841823476272,509.24516681083156,1013.2639195236384,2315.4514361929896,5867.2635917369735
hex20k_shift,primary_ge_50pct,2000,2005,2000_2005,0,nat_tmp_density_per_10kha,25015,25015,472791550.1175327,472791550.1175327,1.0,48.513888719830234,233.63524954951592,0.0,0.0,0.0,0.0,2.055804676488633,47.91938590516455,1173.2035943291485,5091.832415844546
hex20k_shift,primary_ge_50pct,2000,2005,2000_2005,0,net_cr_balance_density_per_10kha,25015,25015,472791550.1175327,472791550.1175327,1.0,-283.49127565813757,579.9488777687169,-5867.2635917369735,-988.1351591597429,-467.95386236540526,-87.76951569338426,0.0,25.094105727801693,1074.2744891169875,4869.243169089778
hex20k_shift,primary_ge_50pct,2000,2005,2000_2005,0,cr_balance_index,25015,20355,472791550.1175327,397814259.0527179,0.8414157549004928,-0.7225719759851362,0.5592078279251473,-1.0,-1.0,-1.0,-1.0,-0.8512337566594873,0.3366989581279128,0.9699888324475308,1.0
hex20k_shift,primary_ge_50pct,2000,2005,2000_2005,0,consolidation_rate_initial_pasture,25015,19635,472791550.1175327,384056576.0144204,0.8123169204672686,0.047568542950154065,0.13230901168932313,0.0,0.0,0.0,0.0,0.012556807306140597,0.15039344682623168,0.7307247268634428,1.0
hex20k_shift,primary_ge_50pct,2000,2005,2000_2005,0,replenishment_rate_initial_native,25015,24964,472791550.1175327,472216344.0084123,0.9987833832711744,0.06341715905882264,0.08812480576272533,0.0,0.0,0.001000098118558661,0.02646622769841142,0.09162012455515565,0.18218538999233203,0.3988453952223809,0.6590472192549709
hex20k_shift,primary_ge_50pct,2000,2005,2000_2005,0,nat_tmp_intensity_initial_native,25015,24964,472791550.1175327,472216344.0084123,0.9987833832711744,0.008140582096281811,0.035646088068871075,0.0,0.0,0.0,0.0,0.0004141242348906337,0.011532313622109696,0.1867441474430805,0.7602912863651746
hex20k_shift,sensitivity_ge_25pct,2000,2005,2000_2005,0,consolidation_density_per_10kha,27352,27352,494172315.4491479,494172315.4491479,1.0,70.80644886704115,231.3021185473584,0.0,0.0,0.0,0.0,6.276681787834852,194.10762803670153,1212.9919403650326,4875.526798447659
hex20k_shift,sensitivity_ge_25pct,2000,2005,2000_2005,0,replenishment_density_per_10kha,27352,27352,494172315.4491479,494172315.4491479,1.0,342.4192310568807,509.1058127144146,0.0,0.0,3.506792720293711,126.26031376486189,483.65256994242327,985.284585600836,2298.69107609155,5867.2635917369735
hex20k_shift,sensitivity_ge_25pct,2000,2005,2000_2005,0,nat_tmp_density_per_10kha,27352,27352,494172315.4491479,494172315.4491479,1.0,46.43307410795728,228.73769241365122,0.0,0.0,0.0,0.0,1.6434007752268198,41.88514942866703,1127.871171283393,5091.832415844546
hex20k_shift,sensitivity_ge_25pct,2000,2005,2000_2005,0,net_cr_balance_density_per_10kha,27352,27352,494172315.4491479,494172315.4491479,1.0,-271.6127821898395,570.7619652399304,-5867.2635917369735,-963.0718375927469,-440.961678371507,-69.86125859347382,0.0,14.450611625246378,1060.5350916415036,4869.243169089778
hex20k_shift,sensitivity_ge_25pct,2000,2005,2000_2005,0,cr_balance_index,27352,20713,494172315.4491479,401168460.1938196,0.8117987342718742,-0.7221628091572511,0.5603874615510868,-1.0,-1.0,-1.0,-1.0,-0.8522395617616353,0.3425403612067606,0.9713928560780798,1.0
hex20k_shift,sensitivity_ge_25pct,2000,2005,2000_2005,0,consolidation_rate_initial_pasture,27352,19994,494172315.4491479,387402490.1196194,0.7839421149432734,0.047324215139243064,0.13188956044889794,0.0,0.0,0.0,0.0,0.012348990297829468,0.1491890655935534,0.7298632390236082,1.0
hex20k_shift,sensitivity_ge_25pct,2000,2005,2000_2005,0,replenishment_rate_initial_native,27352,27249,494172315.4491479,493133773.77865756,0.9978984219916358,0.060918294886861776,0.08716432576752893,0.0,0.0,0.000468715403990933,0.022963733243113127,0.08794984858160063,0.17750131188299692,0.3947131241451293,0.6590472192549709
hex20k_shift,sensitivity_ge_25pct,2000,2005,2000_2005,0,nat_tmp_intensity_initial_native,27352,27249,494172315.4491479,493133773.77865756,0.9978984219916358,0.007804432494353001,0.034923059079944564,0.0,0.0,0.0,0.0,0.0003227651043966807,0.010521605170936968,0.18264518063452378,0.7602912863651746
hex20k_shift,sensitivity_ge_75pct,2000,2005,2000_2005,0,consolidation_density_per_10kha,22426,22426,444695161.27647626,444695161.27647626,1.0,77.4835420086757,241.4229178084084,0.0,0.0,0.0,0.0,10.824902428479607,226.1243199495479,1247.5060906393917,4875.526798447659
hex20k_shift,sensitivity_ge_75pct,2000,2005,2000_2005,0,replenishment_density_per_10kha,22426,22426,444695161.27647626,444695161.27647626,1.0,377.0351573707152,523.5512300714324,0.0,0.0,13.617668905421915,170.04609663741968,539.4331634931866,1044.8666228087266,2361.868201936697,5867.2635917369735
hex20k_shift,sensitivity_ge_75pct,2000,2005,2000_2005,0,nat_tmp_density_per_10kha,22426,22426,444695161.27647626,444695161.27647626,1.0,51.50454434521619,240.54122476127426,0.0,0.0,0.0,0.0,2.707590814077428,56.17309284741438,1218.0224809659635,5091.832415844546
hex20k_shift,sensitivity_ge_75pct,2000,2005,2000_2005,0,net_cr_balance_density_per_10kha,22426,22426,444695161.27647626,444695161.27647626,1.0,-299.55161536203946,592.9252029668571,-5867.2635917369735,-1021.9975065576608,-500.6569748854043,-112.57777087331195,-0.42511841480708135,39.18713713937477,1103.2326367620265,4869.243169089778
hex20k_shift,sensitivity_ge_75pct,2000,2005,2000_2005,0,cr_balance_index,22426,19505,444695161.27647626,388499041.33186066,0.8736300170586356,-0.7204952820634418,0.5596615959069439,-1.0,-1.0,-1.0,-1.0,-0.8421282907177685,0.3401092373316737,0.9695053737474245,1.0
hex20k_shift,sensitivity_ge_75pct,2000,2005,2000_2005,0,consolidation_rate_initial_pasture,22426,18843,444695161.27647626,375394997.37463593,0.8441625411373546,0.04837514605597938,0.13344131434297749,0.0,0.0,0.0,0.0,0.013321854510877916,0.1533181330588605,0.7331444047868617,1.0
hex20k_shift,sensitivity_ge_75pct,2000,2005,2000_2005,0,replenishment_rate_initial_native,22426,22419,444695161.27647626,444566702.2161765,0.9997111300695717,0.06688603267105629,0.08941330887719127,0.0,0.0,0.0020235698116996582,0.031140798857087527,0.09744297276033966,0.18682092852688983,0.4028891844312178,0.6590472192549709
hex20k_shift,sensitivity_ge_75pct,2000,2005,2000_2005,0,nat_tmp_intensity_initial_native,22426,22419,444695161.27647626,444566702.2161765,0.9997111300695717,0.008620402109635529,0.03666182417827859,0.0,0.0,0.0,0.0,0.0005549170963375445,0.01307115406710747,0.1928730645038495,0.7602912863651746
hex20k_shift,primary_ge_50pct,2005,2010,2005_2010,0,consolidation_density_per_10kha,25015,25015,472791550.1175364,472791550.1175364,1.0,59.05363177258644,171.43192179103733,0.0,0.0,0.0,0.0,20.356410275323157,184.42986574686594,855.532363642589,3190.477702195167
hex20k_shift,primary_ge_50pct,2005,2010,2005_2010,0,replenishment_density_per_10kha,25015,25015,472791550.1175364,472791550.1175364,1.0,211.9679792109211,318.55483921676193,0.0,0.0,6.983303165543037,84.62336391164631,289.83843411790775,589.3912824007172,1500.2631418018975,4298.182818344543
hex20k_shift,primary_ge_50pct,2005,2010,2005_2010,0,nat_tmp_density_per_10kha,25015,25015,472791550.1175364,472791550.1175364,1.0,19.978573785895453,127.7877594340321,0.0,0.0,0.0,0.0,1.6538802055680488,18.849622122552624,432.8854230180034,4918.434923127608
hex20k_shift,primary_ge_50pct,2005,2010,2005_2010,0,net_cr_balance_density_per_10kha,25015,25015,472791550.1175364,472791550.1175364,1.0,-152.91434743833466,372.0992538745628,-4298.182818344543,-565.646744105436,-255.97774256632843,-46.987299878656856,0.0,77.66542628766905,757.2752136234056,3160.7141181791526
