comparison_grid,comparison_effect,support_scope,t0,t1,interval,diagnostic_interval,metric,weighted_ks_distance,weighted_ks_threshold,weighted_ks_pass,canonical_defined_support_fraction,alternative_defined_support_fraction,defined_support_fraction_absolute_difference,defined_support_fraction_threshold,defined_support_fraction_pass,distribution_criterion_pass
hex10k_base,finer_scale_10k,primary_ge_50pct,1985,1990,1985_1990,0,consolidation_density_per_10kha,0.032687225254202645,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1985,1990,1985_1990,0,replenishment_density_per_10kha,0.04954339138305097,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1985,1990,1985_1990,0,nat_tmp_density_per_10kha,0.04470088566785524,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1985,1990,1985_1990,0,net_cr_balance_density_per_10kha,0.05134719484595007,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1985,1990,1985_1990,0,cr_balance_index,0.028643345798803344,0.1,True,0.7081843376977046,0.6589450463464478,0.04923929135125682,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1985,1990,1985_1990,0,consolidation_rate_initial_pasture,0.028679893939022594,0.1,True,0.6597693692532077,0.6092323127064049,0.05053705654680285,0.05,False,False
hex10k_base,finer_scale_10k,primary_ge_50pct,1985,1990,1985_1990,0,replenishment_rate_initial_native,0.048118062713798426,0.1,True,0.9998392869263782,0.9976385599594245,0.0022007269669537255,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1985,1990,1985_1990,0,nat_tmp_intensity_initial_native,0.04431861350980326,0.1,True,0.9998392869263782,0.9976385599594245,0.0022007269669537255,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1985,1990,1985_1990,0,consolidation_density_per_10kha,0.035286653557338066,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1985,1990,1985_1990,0,replenishment_density_per_10kha,0.060618885929057065,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1985,1990,1985_1990,0,nat_tmp_density_per_10kha,0.04785153478596471,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1985,1990,1985_1990,0,net_cr_balance_density_per_10kha,0.06231342187217803,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1985,1990,1985_1990,0,cr_balance_index,0.028380247305138995,0.1,True,0.7081843376977046,0.6479060577051707,0.06027827999253388,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1985,1990,1985_1990,0,consolidation_rate_initial_pasture,0.028475037287889693,0.1,True,0.6597693692532077,0.5992016485749648,0.0605677206782429,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1985,1990,1985_1990,0,replenishment_rate_initial_native,0.058655572537562595,0.1,True,0.9998392869263782,0.9967692631866644,0.0030700237397138785,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1985,1990,1985_1990,0,nat_tmp_intensity_initial_native,0.047325163375179224,0.1,True,0.9998392869263782,0.9967692631866644,0.0030700237397138785,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1985,1990,1985_1990,0,consolidation_density_per_10kha,0.028219701281666842,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1985,1990,1985_1990,0,replenishment_density_per_10kha,0.03162058949162533,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1985,1990,1985_1990,0,nat_tmp_density_per_10kha,0.03958533872304948,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1985,1990,1985_1990,0,net_cr_balance_density_per_10kha,0.03371025857420795,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1985,1990,1985_1990,0,cr_balance_index,0.02869495109669984,0.1,True,0.7081843376977046,0.6768893469542714,0.031294990743433226,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1985,1990,1985_1990,0,consolidation_rate_initial_pasture,0.028817626892803982,0.1,True,0.6597693692532077,0.6260115182168369,0.033757851036370856,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1985,1990,1985_1990,0,replenishment_rate_initial_native,0.030800422840315755,0.1,True,0.9998392869263782,0.9985962090866433,0.001243077839734985,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1985,1990,1985_1990,0,nat_tmp_intensity_initial_native,0.03936555912600925,0.1,True,0.9998392869263782,0.9985962090866433,0.001243077839734985,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1990,1995,1990_1995,0,consolidation_density_per_10kha,0.04034169731885073,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1990,1995,1990_1995,0,replenishment_density_per_10kha,0.04867893640802001,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1990,1995,1990_1995,0,nat_tmp_density_per_10kha,0.0492206140665562,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1990,1995,1990_1995,0,net_cr_balance_density_per_10kha,0.04900109959769616,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1990,1995,1990_1995,0,cr_balance_index,0.03398760874428863,0.1,True,0.7518582364183602,0.7039295457549549,0.04792869066340533,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1990,1995,1990_1995,0,consolidation_rate_initial_pasture,0.03417876699130007,0.1,True,0.7180280258920672,0.6693903331971223,0.04863769269494489,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1990,1995,1990_1995,0,replenishment_rate_initial_native,0.047090877415544435,0.1,True,0.999799107744905,0.9975584964258536,0.0022406113190514,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1990,1995,1990_1995,0,nat_tmp_intensity_initial_native,0.04869784118338727,0.1,True,0.999799107744905,0.9975584964258536,0.0022406113190514,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1990,1995,1990_1995,0,consolidation_density_per_10kha,0.04393539303028693,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1990,1995,1990_1995,0,replenishment_density_per_10kha,0.06041264444845207,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1990,1995,1990_1995,0,nat_tmp_density_per_10kha,0.05273404186029962,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1990,1995,1990_1995,0,net_cr_balance_density_per_10kha,0.060186970216554836,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1990,1995,1990_1995,0,cr_balance_index,0.033958600893515434,0.1,True,0.7518582364183602,0.692185069662145,0.05967316675621526,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1990,1995,1990_1995,0,consolidation_rate_initial_pasture,0.03413000962187174,0.1,True,0.7180280258920672,0.6581847524616004,0.059843273430466803,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1990,1995,1990_1995,0,replenishment_rate_initial_native,0.05825549889046963,0.1,True,0.999799107744905,0.9966968470996886,0.003102260645216348,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1990,1995,1990_1995,0,nat_tmp_intensity_initial_native,0.0520549745376343,0.1,True,0.999799107744905,0.9966968470996886,0.003102260645216348,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1990,1995,1990_1995,0,consolidation_density_per_10kha,0.034327739163590554,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1990,1995,1990_1995,0,replenishment_density_per_10kha,0.029746284586410487,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1990,1995,1990_1995,0,nat_tmp_density_per_10kha,0.04351907517575526,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1990,1995,1990_1995,0,net_cr_balance_density_per_10kha,0.03108131389647273,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1990,1995,1990_1995,0,cr_balance_index,0.03375454372811415,0.1,True,0.7518582364183602,0.722926849820775,0.028931386597585207,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1990,1995,1990_1995,0,consolidation_rate_initial_pasture,0.033929029646601716,0.1,True,0.7180280258920672,0.687446078627638,0.0305819472644292,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1990,1995,1990_1995,0,replenishment_rate_initial_native,0.028802387238771404,0.1,True,0.999799107744905,0.9985134431135853,0.0012856646313197384,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1990,1995,1990_1995,0,nat_tmp_intensity_initial_native,0.04317130467682484,0.1,True,0.999799107744905,0.9985134431135853,0.0012856646313197384,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1995,2000,1995_2000,0,consolidation_density_per_10kha,0.046985733096671756,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1995,2000,1995_2000,0,replenishment_density_per_10kha,0.04560909280515554,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1995,2000,1995_2000,0,nat_tmp_density_per_10kha,0.057274449200402144,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1995,2000,1995_2000,0,net_cr_balance_density_per_10kha,0.043808199202123976,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1995,2000,1995_2000,0,cr_balance_index,0.03960394354804064,0.1,True,0.7815902664304593,0.7367273320879502,0.0448629343425091,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1995,2000,1995_2000,0,consolidation_rate_initial_pasture,0.03860343553298462,0.1,True,0.76134033251495,0.7136489983791229,0.04769133413582716,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1995,2000,1995_2000,0,replenishment_rate_initial_native,0.043989712470215714,0.1,True,0.9998392869070575,0.997605590155745,0.002233696751312464,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,1995,2000,1995_2000,0,nat_tmp_intensity_initial_native,0.056778673105671196,0.1,True,0.9998392869070575,0.997605590155745,0.002233696751312464,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1995,2000,1995_2000,0,consolidation_density_per_10kha,0.05141929569617354,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1995,2000,1995_2000,0,replenishment_density_per_10kha,0.057877240025971693,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1995,2000,1995_2000,0,nat_tmp_density_per_10kha,0.06130950756833453,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1995,2000,1995_2000,0,net_cr_balance_density_per_10kha,0.055156699799922326,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1995,2000,1995_2000,0,cr_balance_index,0.0396955544189691,0.1,True,0.7815902664304593,0.724455154038514,0.05713511239194524,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1995,2000,1995_2000,0,consolidation_rate_initial_pasture,0.038701338802496266,0.1,True,0.76134033251495,0.701766753152825,0.05957357936212504,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1995,2000,1995_2000,0,replenishment_rate_initial_native,0.05565742692123571,0.1,True,0.9998392869070575,0.9967355680425909,0.003103718864466587,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,1995,2000,1995_2000,0,nat_tmp_intensity_initial_native,0.06063489755866236,0.1,True,0.9998392869070575,0.9967355680425909,0.003103718864466587,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1995,2000,1995_2000,0,consolidation_density_per_10kha,0.03949389868705688,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1995,2000,1995_2000,0,replenishment_density_per_10kha,0.026179778539670184,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1995,2000,1995_2000,0,nat_tmp_density_per_10kha,0.05068946305892108,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1995,2000,1995_2000,0,net_cr_balance_density_per_10kha,0.025963278379346866,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1995,2000,1995_2000,0,cr_balance_index,0.038863325769694645,0.1,True,0.7815902664304593,0.7562064125252435,0.025383853905215803,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1995,2000,1995_2000,0,consolidation_rate_initial_pasture,0.037929963943177825,0.1,True,0.76134033251495,0.7327007308660268,0.028639601648923207,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1995,2000,1995_2000,0,replenishment_rate_initial_native,0.025245983593625787,0.1,True,0.9998392869070575,0.9985775847456212,0.0012617021614362844,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,1995,2000,1995_2000,0,nat_tmp_intensity_initial_native,0.05039666593817271,0.1,True,0.9998392869070575,0.9985775847456212,0.0012617021614362844,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2000,2005,2000_2005,0,consolidation_density_per_10kha,0.05490868903155888,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2000,2005,2000_2005,0,replenishment_density_per_10kha,0.0422068668004941,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2000,2005,2000_2005,0,nat_tmp_density_per_10kha,0.06437294252382364,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2000,2005,2000_2005,0,net_cr_balance_density_per_10kha,0.04070859607912525,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2000,2005,2000_2005,0,cr_balance_index,0.04741235473205163,0.1,True,0.8193981182471219,0.7783315134797077,0.041066604767414194,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2000,2005,2000_2005,0,consolidation_rate_initial_pasture,0.046683938448494944,0.1,True,0.7893045193621026,0.7448635908492636,0.044440928512838984,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2000,2005,2000_2005,0,replenishment_rate_initial_native,0.04046719381830391,0.1,True,0.9998794660885308,0.9976361426961917,0.002243323392339125,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2000,2005,2000_2005,0,nat_tmp_intensity_initial_native,0.06375766321108545,0.1,True,0.9998794660885308,0.9976361426961917,0.002243323392339125,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2000,2005,2000_2005,0,consolidation_density_per_10kha,0.060258763494528744,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2000,2005,2000_2005,0,replenishment_density_per_10kha,0.05516116928669901,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2000,2005,2000_2005,0,nat_tmp_density_per_10kha,0.06929559814767261,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2000,2005,2000_2005,0,net_cr_balance_density_per_10kha,0.052039205846300174,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2000,2005,2000_2005,0,cr_balance_index,0.047784101823937886,0.1,True,0.8193981182471219,0.7653778050204523,0.05402031322666967,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2000,2005,2000_2005,0,consolidation_rate_initial_pasture,0.04710047428212405,0.1,True,0.7893045193621026,0.7325192553346501,0.05678526402745243,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2000,2005,2000_2005,0,replenishment_rate_initial_native,0.05278426522215976,0.1,True,0.9998794660885308,0.9967654952564792,0.0031139708320516712,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2000,2005,2000_2005,0,nat_tmp_intensity_initial_native,0.06846220993840191,0.1,True,0.9998794660885308,0.9967654952564792,0.0031139708320516712,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2000,2005,2000_2005,0,consolidation_density_per_10kha,0.046023656042751715,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2000,2005,2000_2005,0,replenishment_density_per_10kha,0.021805976342390343,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2000,2005,2000_2005,0,nat_tmp_density_per_10kha,0.05636586314126846,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2000,2005,2000_2005,0,net_cr_balance_density_per_10kha,0.023039449673949663,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2000,2005,2000_2005,0,cr_balance_index,0.0462802806234468,0.1,True,0.8193981182471219,0.7987401575319673,0.02065796071515469,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2000,2005,2000_2005,0,consolidation_rate_initial_pasture,0.04550004270883634,0.1,True,0.7893045193621026,0.7643890838062244,0.024915435555878163,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2000,2005,2000_2005,0,replenishment_rate_initial_native,0.02080700197573232,0.1,True,0.9998794660885308,0.9986234111572753,0.001256054931255579,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2000,2005,2000_2005,0,nat_tmp_intensity_initial_native,0.05600427167051303,0.1,True,0.9998794660885308,0.9986234111572753,0.001256054931255579,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2005,2010,2005_2010,0,consolidation_density_per_10kha,0.05266846650278134,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2005,2010,2005_2010,0,replenishment_density_per_10kha,0.04340278064724201,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2005,2010,2005_2010,0,nat_tmp_density_per_10kha,0.06838744488078374,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2005,2010,2005_2010,0,net_cr_balance_density_per_10kha,0.04026405397825905,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2005,2010,2005_2010,0,cr_balance_index,0.04046362191810521,0.1,True,0.8293623506459945,0.7884933346289347,0.040869016017059834,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2005,2010,2005_2010,0,consolidation_rate_initial_pasture,0.040761512480728124,0.1,True,0.826348970383366,0.7858438900607714,0.04050508032259459,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2005,2010,2005_2010,0,replenishment_rate_initial_native,0.0416970438357743,0.1,True,0.9998392869070575,0.9976085550397155,0.0022307318673420173,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2005,2010,2005_2010,0,nat_tmp_intensity_initial_native,0.06774202951266783,0.1,True,0.9998392869070575,0.9976085550397155,0.0022307318673420173,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2005,2010,2005_2010,0,consolidation_density_per_10kha,0.059150630755453126,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2005,2010,2005_2010,0,replenishment_density_per_10kha,0.05640029121286469,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2005,2010,2005_2010,0,nat_tmp_density_per_10kha,0.073583870682005,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2005,2010,2005_2010,0,net_cr_balance_density_per_10kha,0.0510408128845784,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2005,2010,2005_2010,0,cr_balance_index,0.04095526248102871,0.1,True,0.8293623506459945,0.7754454133955773,0.05391693725041724,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2005,2010,2005_2010,0,consolidation_rate_initial_pasture,0.04127255334240976,0.1,True,0.826348970383366,0.7728698603688734,0.05347911001449257,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2005,2010,2005_2010,0,replenishment_rate_initial_native,0.05404684287274997,0.1,True,0.9998392869070575,0.9967327904778032,0.003106496429254313,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2005,2010,2005_2010,0,nat_tmp_intensity_initial_native,0.07270666619525334,0.1,True,0.9998392869070575,0.9967327904778032,0.003106496429254313,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2005,2010,2005_2010,0,consolidation_density_per_10kha,0.04185225187026398,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2005,2010,2005_2010,0,replenishment_density_per_10kha,0.022817032207033766,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2005,2010,2005_2010,0,nat_tmp_density_per_10kha,0.059967446008372116,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2005,2010,2005_2010,0,net_cr_balance_density_per_10kha,0.023477423078146598,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2005,2010,2005_2010,0,cr_balance_index,0.03902492609955871,0.1,True,0.8293623506459945,0.8091361135274489,0.020226237118545654,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2005,2010,2005_2010,0,consolidation_rate_initial_pasture,0.03916081105997793,0.1,True,0.826348970383366,0.8061700816681159,0.020178888715250087,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2005,2010,2005_2010,0,replenishment_rate_initial_native,0.021846865507662766,0.1,True,0.9998392869070575,0.9985806497053588,0.0012586372016987202,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2005,2010,2005_2010,0,nat_tmp_intensity_initial_native,0.059584641438691466,0.1,True,0.9998392869070575,0.9985806497053588,0.0012586372016987202,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2010,2015,2010_2015,0,consolidation_density_per_10kha,0.05253833525578744,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2010,2015,2010_2015,0,replenishment_density_per_10kha,0.04621666069343211,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2010,2015,2010_2015,0,nat_tmp_density_per_10kha,0.07001910202023576,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2010,2015,2010_2015,0,net_cr_balance_density_per_10kha,0.0358826432593935,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2010,2015,2010_2015,0,cr_balance_index,0.03569813816205558,0.1,True,0.8381212338076994,0.7960444797148349,0.04207675409286449,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2010,2015,2010_2015,0,consolidation_rate_initial_pasture,0.036573250905503396,0.1,True,0.8386837467335262,0.7980332292564382,0.04065051747708803,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2010,2015,2010_2015,0,replenishment_rate_initial_native,0.044536243777084844,0.1,True,0.9997589293269804,0.9976237759831194,0.0021351533438610515,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2010,2015,2010_2015,0,nat_tmp_intensity_initial_native,0.06930408335714755,0.1,True,0.9997589293269804,0.9976237759831194,0.0021351533438610515,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2010,2015,2010_2015,0,consolidation_density_per_10kha,0.06013363426855678,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2010,2015,2010_2015,0,replenishment_density_per_10kha,0.05926502753269697,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2010,2015,2010_2015,0,nat_tmp_density_per_10kha,0.07617164620042227,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2010,2015,2010_2015,0,net_cr_balance_density_per_10kha,0.04586845701458642,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2010,2015,2010_2015,0,cr_balance_index,0.03636504527805828,0.1,True,0.8381212338076994,0.7829054761471614,0.05521575766053799,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2010,2015,2010_2015,0,consolidation_rate_initial_pasture,0.037272125679871315,0.1,True,0.8386837467335262,0.7849098300778351,0.05377391665569109,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2010,2015,2010_2015,0,replenishment_rate_initial_native,0.05693236208434341,0.1,True,0.9997589293269804,0.9967476998903156,0.003011229436664764,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2010,2015,2010_2015,0,nat_tmp_intensity_initial_native,0.07517548822267928,0.1,True,0.9997589293269804,0.9967476998903156,0.003011229436664764,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2010,2015,2010_2015,0,consolidation_density_per_10kha,0.0399503841291563,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2010,2015,2010_2015,0,replenishment_density_per_10kha,0.025857152721622645,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2010,2015,2010_2015,0,nat_tmp_density_per_10kha,0.06013349987433414,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2010,2015,2010_2015,0,net_cr_balance_density_per_10kha,0.02074678238669858,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2010,2015,2010_2015,0,cr_balance_index,0.03378643110649632,0.1,True,0.8381212338076994,0.816528303167663,0.021592930640036423,0.05,True,True
